episode,step,phase,action,coverage_pct,good_coverage_pct,avg_pdop,avg_cn0_dbhz,operational_sats,spares,pending_launches,step_reward,under_attack,attack_description
3,30,LOW,NO_OP,100.0,100.0,1.6458,47.24,30,3,0,120.0,0,None
3,31,LOW,NO_OP,100.0,100.0,1.7267,47.22,28,3,0,-80.0,1,"[LOW  ] Spoof -> ['GPS BIIR-5  (PRN 22)', 'GPS BIIF-8  (PRN 03)']"
3,32,LOW,RETIRE_SATELLITE,100.0,100.0,1.9418,47.25,28,3,0,125.0,0,None
3,33,LOW,NO_OP,100.0,100.0,1.8692,47.23,28,3,0,120.0,0,None
3,34,LOW,NO_OP,100.0,100.0,1.8741,47.25,28,3,0,120.0,0,None
3,35,LOW,ACTIVATE_SPARE,100.0,100.0,1.6237,47.21,29,2,0,-55.0,0,None
3,36,LOW,NO_OP,100.0,100.0,1.8959,47.27,29,2,0,120.0,0,None
3,37,LOW,NO_OP,100.0,100.0,1.8607,47.22,28,2,0,-80.0,1,[LOW  ] Spoof -> ['GPS BIII-5  (PRN 11)']
3,38,LOW,RETIRE_SATELLITE,100.0,100.0,1.8913,47.21,28,2,0,125.0,0,None
3,39,LOW,LAUNCH_SATELLITE,100.0,100.0,1.8508,47.23,28,2,1,190.0,0,None
3,40,LOW,ACTIVATE_SPARE,100.0,100.0,1.7865,47.22,29,1,1,-55.0,0,None
3,41,LOW,LAUNCH_SATELLITE,100.0,100.0,1.8657,47.23,29,1,2,190.0,0,None
3,42,LOW,NO_OP,100.0,100.0,1.7402,47.2,29,1,2,120.0,0,None
3,43,LOW,NO_OP,100.0,100.0,1.9337,47.21,26,1,2,-80.0,1,"[LOW  ] Spoof -> ['GPS BIIR-2  (PRN 13)', 'GPS BIIF-9  (PRN 26)', 'GPS BIII-2  (PRN 18)']"
3,44,LOW,NO_OP,100.0,100.0,2.0614,47.2,26,1,2,120.0,0,None
